FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,TargetX,TargetY,TargetTheta,Pose Theta,poseX,poseY,Shoulder Absolute Pos,Shoulder Motor Pos,Extension Pos,Elbow Absolute Pos,Elbow Motor Pos,Shoulder Desired Pos,Extension Desired Pos,Elbow Desired Pos,determineArmZoneHandOff,DesiredIntakeAngle,Commanded Extension Position,AutoState,Driving,
5.448691,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.458395,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.461221,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.47334,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.475669,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.485407,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.487584,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.49838,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.501089,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.512358,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.514683,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.550039,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.552113,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.562712,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.566531,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.576059,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.579132,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.59062,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.593952,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.605276,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.607423,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.618662,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.621347,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.63273,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.635604,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.648343,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.651773,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.663768,-1.0,-4.658203125,,,,,,,,,,,,-4.658203125,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.666337,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.677703,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.680259,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.720341,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.722498,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.732931,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.734816,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
